Date,Open,High,Low,Close,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Volume,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
08-Feb-19,59000,59035,56163.55,56470.15,57268.90503,2106,1302,120608314,859,40.79,2871.45,-2529.85
11-Feb-19,56998.5,56998.5,54800,55353.75,55483.80156,640,488,35509633,223,34.84,2198.5,-1644.75
12-Feb-19,55540.05,56100,55005,55346.5,55413.8245,547,352,30311362,130,23.77,1095,-193.55
13-Feb-19,55500.1,55821.4,55288.75,55579.55,55619.71618,377,263,20968633,130,34.48,532.65,79.45
14-Feb-19,55455,56500,55254.9,56308.75,56042.51603,312,237,17485265,88,28.21,1245.1,853.75
15-Feb-19,56285,56500,55000,55190.25,55509.61496,361,251,20038971,139,38.5,1500,-1094.75
18-Feb-19,55060.1,55182.35,54243,54423.7,54521.508,250,167,13630377,134,53.6,939.35,-636.4
19-Feb-19,54424,55216.65,53901.45,54320.55,54491.51724,493,348,26864318,183,37.12,1315.2,-103.45
20-Feb-19,54378.15,55500,54111.2,55045.1,54625.68683,281,186,15349818,112,39.86,1388.8,666.95
21-Feb-19,55108,55495,54600.05,54728.7,54823.41275,298,187,16337377,106,35.57,894.95,-379.3
22-Feb-19,54800,55138,54687.35,54860.95,54929.40099,404,221,22191478,140,34.65,450.65,60.95
25-Feb-19,55400,55400,54768.4,55253.25,55115.63636,308,196,16975616,114,37.01,631.6,-146.75
26-Feb-19,54999.95,56300,54500,55802.55,55314.74928,698,371,38609695,271,38.83,1800,802.6
27-Feb-19,56550.4,57272.75,56300,56914.6,56800.6203,1251,538,71057576,709,56.67,972.75,364.2
28-Feb-19,58500,58500,56000,56736.1,56896.96596,235,199,13370787,83,35.32,2500,-1763.9
01-Mar-19,56736.1,57380,56736.1,57124.6,57196.85974,606,170,34661297,124,20.46,643.9,388.5
05-Mar-19,57476,57921,57253.5,57622.95,57324.65236,2353,348,134884907,2111,89.72,667.5,146.95
06-Mar-19,57536.6,58700.7,57536.6,58503.9,58155.13397,418,278,24308846,135,32.3,1164.1,967.3
07-Mar-19,58693,58693,57742.5,57936.45,58097.64078,309,203,17952171,112,36.25,950.5,-756.55
08-Mar-19,57800.05,58019.45,56900,57141.6,57323.8832,488,348,27974055,206,42.21,1119.45,-658.45
11-Mar-19,56971.45,57905.65,56971.45,57712.6,57569.08765,2898,201,166835216,2711,93.55,934.2,741.15
12-Mar-19,58100,58223.95,56900,57210.55,57433.38174,668,397,38365499,205,30.69,1323.95,-889.45
13-Mar-19,57999.95,58000,57239.2,57402.7,57504.85094,3341,213,192123707,3123,93.48,760.8,-597.25
14-Mar-19,57800,57800,57098.6,57205.35,57316.65891,129,94,7393849,45,34.88,701.4,-594.65
15-Mar-19,57379.9,57920.5,56860.5,57480.1,57423.41928,446,290,25610845,171,38.34,1060,100.2
18-Mar-19,57825.35,57825.35,57239.25,57406.5,57436.15502,329,170,18896495,163,49.54,586.1,-418.85
19-Mar-19,57500.8,57535,57100,57406.2,57355.76033,242,149,13880094,112,46.28,435,-94.6
20-Mar-19,57500,57500,56750.05,56899.95,57016.21168,274,189,15622442,109,39.78,749.95,-600.05
22-Mar-19,56807.8,57280,56111.05,56507.75,56810.29365,252,173,14316194,108,42.86,1168.95,-300.05
25-Mar-19,56019.3,56287.95,55837.2,56031.55,56082.37398,246,150,13796264,81,32.93,450.75,12.25
26-Mar-19,56330.35,56368.75,55945.1,56233.8,56186.98621,290,176,16294226,178,61.38,423.65,-96.55
27-Mar-19,56300,56700,56223.95,56369.8,56458.29867,452,231,25519151,227,50.22,476.05,69.8
28-Mar-19,56374.45,56837.25,56000,56183.3,56442.94702,151,111,8522885,65,43.05,837.25,-191.15
29-Mar-19,56666,58250,56115.5,58056.3,57627.39136,718,441,41376467,289,40.25,2134.5,1390.3
01-Apr-19,58077.05,60600,57990,60006.5,59546.7079,1253,831,74612025,299,23.86,2610,1929.45
02-Apr-19,60512.2,61500,60107.8,60234.7,60621.25157,795,470,48193895,276,34.72,1392.2,-277.5
03-Apr-19,60500,60700,59573.8,59993.9,60344.75962,416,274,25103420,147,35.34,1126.2,-506.1
04-Apr-19,60021.15,60500,59599.95,59815.7,60100.59583,240,166,14424143,56,23.33,900.05,-205.45
05-Apr-19,60398.95,60398.95,59990.85,60245.55,60208.55882,102,69,6141273,38,37.25,408.1,-153.4
08-Apr-19,60499.9,60499.9,58650,59007.15,59524.65928,361,230,21488402,123,34.07,1849.9,-1492.75
09-Apr-19,59074.05,59074.05,57590,57702.8,57910.62865,719,421,41637742,309,42.98,1484.05,-1371.25
10-Apr-19,57900,58450,57400.05,57668.85,58055.05435,368,253,21364260,140,38.04,1049.95,-231.15
11-Apr-19,57899.95,58070.75,57305,57455.65,57511.82471,348,163,20014115,204,58.62,765.75,-444.3
12-Apr-19,57457.45,58599,57457.45,58536.1,58209.32778,180,136,10477679,64,35.56,1141.55,1078.65
15-Apr-19,58800,58904.65,57669,58039.75,58387.4424,217,172,12670075,78,35.94,1235.65,-760.25
16-Apr-19,58200,58500,58008,58142.6,58285.0099,303,162,17660358,169,55.78,492,-57.4
18-Apr-19,58555,58600,57513.45,57742.45,57825.167,497,280,28739108,186,37.42,1086.55,-812.55
22-Apr-19,57800,57804.15,56415,56634.35,57213.78042,378,244,21626809,201,53.17,1389.15,-1165.65
23-Apr-19,56800.05,56937.95,56464.55,56664.4,56733.09063,320,212,18154589,86,26.88,473.4,-135.65
24-Apr-19,56844,56844,55671.05,55834.25,55918.04878,656,390,36682240,303,46.19,1172.95,-1009.75
25-Apr-19,55652,56230.5,55220.95,55533.55,55716.90809,544,294,30309998,246,45.22,1009.55,-118.45
26-Apr-19,55690,55690,54300,54395.1,54680.00098,1017,618,55609561,440,43.26,1390,-1294.9
30-Apr-19,54395.75,54590,52550.15,52925.2,53342.18345,725,527,38673083,324,44.69,2039.85,-1470.55
02-May-19,52925,53771,51850,52604.6,52793.54457,1649,985,87056555,415,25.17,1921,-320.4
03-May-19,52450,53500,52450,53308.05,53024.96616,857,504,45442396,223,26.02,1050,858.05
06-May-19,53377,53987.65,52700,53765.55,53650.06128,767,409,41149597,214,27.9,1287.65,388.55
07-May-19,54299,54299,52709,53050.85,53564.06683,419,282,22443344,129,30.79,1590,-1248.15
08-May-19,53035.35,54399,52845.65,54117.65,53915.56969,2791,476,150478355,2371,84.95,1553.35,1082.3
09-May-19,54100.05,54599,53942.85,54329.65,54234.61413,552,284,29937507,243,44.02,656.15,229.6
10-May-19,54600,54696.2,53544.15,53868.85,54127.16923,390,249,21109596,101,25.9,1152.05,-731.15
13-May-19,53900,53966.75,52701.7,53021.45,53328.17919,346,204,18451550,171,49.42,1265.05,-878.55
14-May-19,52964.25,53455.8,52800.4,53262.35,53120.37344,241,185,12802010,88,36.51,655.4,298.1
15-May-19,53250.3,53750,53250.3,53532.6,53470.45946,148,116,7913628,48,32.43,499.7,282.3
16-May-19,53511.1,54135.2,53145.15,53772.55,53471.80658,243,178,12993649,73,30.04,990.05,261.45
17-May-19,53738.05,54639.55,53696.2,54393.65,54237.08961,279,196,15132148,99,35.48,943.35,655.6
20-May-19,54945,55100,54361.85,54724,54535.27948,458,223,24977158,304,66.38,738.15,-221
21-May-19,54850,54998,54389.9,54517.45,54688.15,380,280,20781497,179,47.11,608.1,-332.55
22-May-19,54544.25,55200,54537.6,54918.6,54823.17521,234,163,12828623,92,39.32,662.4,374.35
23-May-19,55555,56122.45,54650,54925.6,55637.87832,2712,412,150889926,2358,86.95,1472.45,-629.4
24-May-19,55499.3,57500,55016,57116,56553.3934,1304,710,73745625,679,52.07,2484,1616.7
27-May-19,57447,57890,56666.05,56805.6,57183.93069,505,265,28877885,251,49.7,1223.95,-641.4
28-May-19,57666,57666,56206,56380.75,56763.3717,417,261,23670326,159,38.13,1460,-1285.25
29-May-19,56494.3,56823.9,55850,55994.2,56204.40049,407,263,22875191,195,47.91,973.9,-500.1
30-May-19,55425,56199.95,55001,55212.85,55530.84,200,161,11106168,59,29.5,1198.95,-212.15
31-May-19,55625.4,55625.4,54564.4,55260,55100.19036,394,249,21709475,88,22.34,1061,-365.4
03-Jun-19,55222,56435.55,55222,56050.4,56266.76011,1805,221,101561502,1620,89.75,1213.55,828.4
04-Jun-19,56100,58279.95,56100,57561.65,57318.01053,760,507,43561688,310,40.79,2179.95,1461.65
06-Jun-19,57561.65,57660,55500,55868.05,56317.62295,427,337,24047625,134,31.38,2160,-1693.6
07-Jun-19,56350,56355,55245.1,55607.15,55629.91743,545,343,30318305,156,28.62,1109.9,-742.85
10-Jun-19,56108.5,56399.85,55148.05,55535.55,55633.63514,518,241,28818223,252,48.65,1251.8,-572.95
11-Jun-19,55576.1,56360.5,55570,56250.25,56042.41254,303,180,16980851,172,56.77,790.5,674.15
12-Jun-19,56050.5,56050.5,55408.25,55595.8,55580.08219,292,213,16229384,64,21.92,642.25,-454.7
13-Jun-19,55547.55,55786.45,54258.5,54804.15,54770.17005,394,278,21579447,134,34.01,1527.95,-743.4
14-Jun-19,55300,55300,54401.1,54695.85,54754.19756,410,281,22449221,157,38.29,898.9,-604.15
17-Jun-19,54850,55280.4,54295,54673.1,54721.96841,728,420,39837593,343,47.12,985.4,-176.9
18-Jun-19,54849.95,54970,54161.9,54616.1,54487.66667,210,168,11442410,84,40,808.1,-233.85
19-Jun-19,54625,54902.1,54370.05,54493.25,54552.62626,297,192,16202130,155,52.19,532.05,-131.75
20-Jun-19,54284.5,55024.35,54200,54952.6,54565.69672,122,83,6657015,45,36.89,824.35,668.1
21-Jun-19,54642.8,55099.5,54431.15,54932.45,54880.88235,136,105,7463800,70,51.47,668.35,289.65
24-Jun-19,54717.75,55011.9,54554.35,54732.7,54752.048,125,82,6844006,80,64,457.55,14.95
25-Jun-19,54579.05,56430.5,54544.8,55536.8,55707.74518,467,384,26015517,110,23.55,1885.7,957.75
26-Jun-19,55750,56306,55300,56081.85,55879.35605,851,191,47553332,57,6.7,1006,331.85
27-Jun-19,56108.75,56899.95,56108.75,56483.15,56629.55377,995,200,56346406,100,10.05,791.2,374.4
28-Jun-19,56699,56705.75,56435.65,56591.75,56585.99083,109,97,6167873,33,30.28,270.1,-107.25
01-Jul-19,56750,57050,56600,56726.7,56750.61035,367,173,20827474,273,74.39,450,-23.3
02-Jul-19,56855,56912.75,56244,56661.5,56595.60839,429,254,24279516,220,51.28,668.75,-193.5
03-Jul-19,56700,57010,56662,56826.3,56874.10684,234,124,13308541,146,62.39,348,126.3
04-Jul-19,56851.5,57014.25,56255.05,56481.05,56604.56805,169,118,9566172,64,37.87,759.2,-370.45
05-Jul-19,56658.2,56658.2,55758.6,55944.85,56262.94009,217,167,12209058,51,23.5,899.6,-713.35
08-Jul-19,55950,55950,54393.35,54830.5,54830.28843,631,357,34597912,277,43.9,1556.65,-1119.5
09-Jul-19,54882.1,54899.9,54000,54648.75,54506.07353,340,234,18532065,115,33.82,899.9,-233.35
10-Jul-19,54550,55300,54550,55201.45,55148.62931,464,266,25588964,308,66.38,750,651.45
11-Jul-19,55089,56500,54700.7,56154.45,56116.03238,3366,381,188886565,3119,92.66,1799.3,1065.45
12-Jul-19,56154.45,56167.85,55651,55997.45,55901.91765,255,131,14254989,141,55.29,516.85,-157
15-Jul-19,56180.85,56233.7,55825.35,56080.05,56062.1519,158,119,8857820,51,32.28,408.35,-100.8
16-Jul-19,55889,56661.1,55799.2,56529.95,56452.42901,324,201,18290587,191,58.95,861.9,640.95
17-Jul-19,56240.1,56426.1,55789.25,55960.2,56151.31818,198,139,11117961,70,35.35,636.85,-279.9
18-Jul-19,56057.65,56173.7,55472.75,55601.9,55790.56349,126,102,7029611,31,24.6,700.95,-455.75
19-Jul-19,55750,55750,53283.9,53533.65,54221.6009,446,370,24182834,121,27.13,2466.1,-2216.35
22-Jul-19,53533.65,54300,53231.8,54085.4,53931.93913,230,191,12404346,73,31.74,1068.2,551.75
23-Jul-19,54110,54400,53724.95,53963.5,54030.39683,126,106,6807830,34,26.98,675.05,-146.5
24-Jul-19,54137.1,54600,53795.2,54047.1,54120.04639,194,154,10499289,62,31.96,804.8,-90
25-Jul-19,54006.7,54335,53800,54083.1,54032.57233,159,138,8591179,56,35.22,535,76.4
26-Jul-19,53976.3,54900,53976.3,54337.05,54545.86792,265,165,14454655,119,44.91,923.7,360.75
29-Jul-19,54450,54650,53605,53794.25,53850.18269,1040,234,56004190,99,9.52,1045,-655.75
30-Jul-19,54100,54214.95,53700,53748.7,53855.625,160,149,8616900,46,28.75,514.95,-351.3
31-Jul-19,53500,53643.9,52701,53536.05,53231.38125,320,243,17034042,100,31.25,942.9,36.05
01-Aug-19,53323.45,53789,53226.1,53337.25,53415.0122,164,131,8760062,67,40.85,562.9,13.8
02-Aug-19,53125,54000,52500,53756.2,53257.40872,367,280,19545469,153,41.69,1500,631.2
05-Aug-19,53700,53700,52958.2,53310.6,53276.6648,179,134,9536523,100,55.87,741.8,-389.4
06-Aug-19,53325,54000,53049.55,53851.3,53779.84783,138,108,7421619,50,36.23,950.45,526.3
07-Aug-19,54245.15,54250,53856,53988.5,54002.0198,101,87,5454204,28,27.72,394,-256.65
08-Aug-19,53821.65,54888,53821.65,54750,54481.53153,333,208,18142350,186,55.86,1066.35,928.35
09-Aug-19,54875,57456.85,54867.4,56953.75,56114.34732,1716,1144,96292220,389,22.67,2589.45,2078.75
13-Aug-19,57055,57344.95,56180.55,56729.3,56715.74036,389,329,22062423,93,23.91,1164.4,-325.7
14-Aug-19,56875,57899.05,56405.55,57295.2,57073.50865,289,251,16494244,132,45.67,1493.5,420.2
16-Aug-19,57355.8,57866,56627.7,56800.5,57136.85814,430,261,24568849,139,32.33,1238.3,-555.3
19-Aug-19,57550,57754.6,56914.9,57591.3,57383.48295,352,251,20198986,210,59.66,839.7,41.3
20-Aug-19,57680,57760,57180.35,57548.4,57592.39189,222,155,12785511,90,40.54,579.65,-131.6
21-Aug-19,56878,57789,56878,57699.45,57580.5314,207,163,11919170,101,48.79,911,821.45
22-Aug-19,57300,57699,57146,57585.9,57427.57042,142,137,8154715,59,41.55,553,285.9
23-Aug-19,57299.95,58350,56468.55,57877.7,57355.41571,611,453,35044159,285,46.64,1881.45,577.75
26-Aug-19,58226.1,59050,57330.45,58795.15,58428.307,443,355,25883740,216,48.76,1719.55,569.05
27-Aug-19,58825.05,59460,58711,58861.35,59040.96543,376,294,22199403,171,45.48,749,36.3
28-Aug-19,58604.95,59198.8,57654.4,58005.05,58316.43478,138,128,8047668,34,24.64,1544.4,-599.9
29-Aug-19,57650,57938.9,57300,57548.75,57596.23256,129,120,7429914,24,18.6,638.9,-101.25
30-Aug-19,57855,58950,57611.65,58568.9,58550.50446,224,200,13115313,55,24.55,1338.35,713.9
03-Sep-19,58650,58650,57591,57709.9,57974.91503,153,136,8870162,52,33.99,1059,-940.1
04-Sep-19,57989,57997.7,57501.7,57673.25,57717.33051,118,104,6810645,49,41.53,496,-315.75
05-Sep-19,58107.1,58200,57600,57706.65,57841.66023,259,197,14980990,160,61.78,600,-400.45
06-Sep-19,58001.05,58950,57982,58681.25,58465.25,196,160,11459189,73,37.24,968,680.2
09-Sep-19,58420,59000,58285.1,58830.85,58768.27434,226,179,13281630,89,39.38,714.9,410.85
11-Sep-19,58700,60233,58700,60055.4,59774.73244,299,244,17872645,127,42.47,1533,1355.4
12-Sep-19,60101,61206,60101,60702,60544.22674,344,285,20827214,156,45.35,1105,601
13-Sep-19,60850,60926.95,59850,60095.05,60347.8902,255,233,15388712,60,23.53,1076.95,-754.95
16-Sep-19,59995,59995,59358.9,59476.65,59585.92908,141,123,8401616,30,21.28,636.1,-518.35
17-Sep-19,59798,59836.25,57677.95,57942.55,58545.33621,232,204,13582518,93,40.09,2158.3,-1855.45
18-Sep-19,58400,58505.15,58048.95,58350.4,58285.43791,153,134,8917672,38,24.84,456.2,-49.6
19-Sep-19,58250,58350,57888.8,58100,58139.93636,110,99,6395393,33,30,461.2,-150
20-Sep-19,58325,65690,58100,64550.85,62930.51994,1304,1112,82061398,572,43.86,7590,6225.85
23-Sep-19,64650.85,67425,64650.85,66180,66280.36866,1123,936,74432854,304,27.07,2774.15,1529.15
24-Sep-19,66300,67100,65683.35,65906.95,66341.84549,466,374,30915300,186,39.91,1416.65,-393.05
25-Sep-19,65351,65993.35,64263,64527.15,65079.65333,375,322,24404870,57,15.2,1730.35,-823.85
26-Sep-19,64479.85,65400,62219.5,63020.2,63726.04688,1216,819,77490873,505,41.53,3180.5,-1459.65
27-Sep-19,62510,63899,62274.5,62734.9,63169.08708,689,498,43523501,252,36.57,1624.5,224.9
30-Sep-19,63000,63434.2,62395,63287.65,62970.09497,358,283,22543294,118,32.96,1039.2,287.65
01-Oct-19,63514.5,63904.25,60917.5,61789.8,62559.67265,446,377,27901614,88,19.73,2986.75,-1724.7
03-Oct-19,62050,62050,61261,61534.55,61599.56184,283,222,17432676,61,21.55,789,-515.45
04-Oct-19,61670,61909.65,60564.3,60916.8,61429.337,273,216,16770209,89,32.6,1345.35,-753.2
07-Oct-19,61150,61509.05,60616.55,61228.35,61271.12169,189,162,11580242,53,28.04,892.5,78.35
09-Oct-19,61143.7,61440.5,60355,61125.1,60948.98315,178,161,10848919,52,29.21,1085.5,-18.6
10-Oct-19,61040.15,61244,60777.7,61146.9,61035.71,100,76,6103571,52,52,466.3,106.75
11-Oct-19,61482.5,61840,61100,61689,61529,185,151,11382865,79,42.7,740,206.5
14-Oct-19,61548.5,62684.55,61548.5,61919.45,62250.32941,255,152,15873834,141,55.29,1136.05,370.95
15-Oct-19,62251,63386.4,61399,63101.05,62649.63319,458,263,28693532,280,61.14,1987.4,850.05
16-Oct-19,63425,63629.25,62666,62918.3,63066.02727,220,176,13874526,84,38.18,963.25,-506.7
17-Oct-19,62800,65676.95,62800,64856.3,64280.57563,476,326,30597554,208,43.7,2876.95,2056.3
18-Oct-19,64600,65000,63800,63996,64237.03757,346,271,22226015,152,43.93,1200,-604
22-Oct-19,64375,64600,64123.75,64192.1,64303.08036,112,97,7201945,37,33.04,476.25,-182.9
23-Oct-19,64455,64500,63996.05,64344.1,64320.36134,119,101,7654123,50,42.02,503.95,-110.9
24-Oct-19,64463.5,64660,63162.05,63550.15,64084.45148,711,281,45564045,480,67.51,1497.95,-913.35
25-Oct-19,63690,63874.6,63000,63257.4,63457.2228,193,154,12247244,71,36.79,874.6,-432.6
27-Oct-19,63666,63666,63079.4,63250.55,63338.175,40,33,2533527,25,62.5,586.6,-415.45
29-Oct-19,63599,65551.65,63492.2,65129.9,64958.73375,477,369,30985316,213,44.65,2059.45,1530.9
30-Oct-19,65201,65450,64085.5,64889.65,64773.25532,235,198,15221715,61,25.96,1364.5,-311.35
31-Oct-19,65200,66300,65200,65697.5,65881.34833,600,372,39528809,201,33.5,1100,497.5
01-Nov-19,65999,66399.05,64750,64989.4,65693.21812,298,254,19576579,113,37.92,1649.05,-1009.6
04-Nov-19,65455,65700,64203,64404.55,64721.61654,266,212,17215950,88,33.08,1497,-1050.45
05-Nov-19,64611,64890.95,63333,63819.35,63974.66771,319,246,20407919,143,44.83,1557.95,-791.65
06-Nov-19,64158.45,64482.75,63438,63651.45,63815.81752,274,195,17485534,24,8.76,1044.75,-507
07-Nov-19,63970.05,63970.05,63320.2,63474.05,63528.73077,104,96,6606988,30,28.85,649.85,-496
08-Nov-19,63350,65480,62900,64422.25,64163.06346,583,497,37407066,80,13.72,2580,1072.25
11-Nov-19,63776.5,64012.45,62918,63046.9,63318.19825,343,213,21718142,208,60.64,1094.45,-729.6
13-Nov-19,63000,63462.6,62575,62871.15,62888.89751,361,264,22702892,214,59.28,887.6,-128.85
14-Nov-19,63296.1,63933,62746,63658.85,63323.16722,299,226,18933627,117,39.13,1187,362.75
15-Nov-19,63660,64190,63420.55,63906.1,63939.5528,161,129,10294268,56,34.78,769.45,246.1
18-Nov-19,64083.65,64675,63875,64379.35,64263.54271,199,142,12788445,99,49.75,800,295.7
19-Nov-19,64400,64405.15,63400,63525.45,63702.36946,203,161,12931581,114,56.16,1005.15,-874.55
20-Nov-19,63776.5,64000,62901,63060.05,63479.86466,532,318,33771288,380,71.43,1099,-716.45
21-Nov-19,63145.4,63336.55,62421.15,62534.95,62756.6699,206,159,12927874,98,47.57,915.4,-610.45
22-Nov-19,62860.45,63058.15,62559.6,62651.7,62838.17431,109,76,6849361,53,48.62,498.55,-208.75
25-Nov-19,63089.45,63999.95,62797.45,63918.45,63743.68263,334,246,21290390,218,65.27,1202.5,829
26-Nov-19,64120,64439.95,62948.3,63053.95,63963.49689,161,148,10298123,60,37.27,1491.65,-1066.05
27-Nov-19,63222,63500,62763.05,62946.95,63125.50549,273,197,17233263,85,31.14,736.95,-275.05
28-Nov-19,63150,64296.8,62901,64032.85,63686.98842,259,216,16494930,111,42.86,1395.8,882.85
29-Nov-19,63950,64062.65,63250.05,63465.85,63518.50327,153,137,9718331,39,25.49,812.6,-484.15
02-Dec-19,63412,63560,62550,62669.5,62869.70046,217,163,13642725,98,45.16,1010,-742.5
03-Dec-19,62746,62950,61900,62009.85,62194.77,200,149,12438954,100,50,1050,-736.15
04-Dec-19,61762,62499,61695.6,62133.3,62282.90123,243,192,15134745,127,52.26,803.4,371.3
05-Dec-19,62500,62614.6,61611.05,61740.95,61909.71277,94,89,5819513,28,29.79,1003.55,-759.05
06-Dec-19,62399.95,62600,61333,61476.6,62035.42714,199,169,12345050,51,25.63,1267,-923.35
09-Dec-19,61601,62995,61219,62508.05,62528.94059,303,235,18946269,68,22.44,1776,907.05
10-Dec-19,62321.95,62321.95,61490,62085.8,61617.79002,962,120,59276314,97,10.08,831.95,-236.15
11-Dec-19,62100,62199.95,61578.9,62014.65,61939.96538,780,89,48313173,31,3.97,621.05,-85.35
12-Dec-19,62179.95,62799,62166.3,62668.7,62484.32075,53,49,3311669,26,49.06,632.7,488.75
13-Dec-19,62900,64000,62900,63928.15,63708.40143,279,211,17774644,157,56.27,1100,1028.15
16-Dec-19,63700,64794.5,63700,64178.05,64327.14894,329,200,21163632,178,54.1,1094.5,478.05
17-Dec-19,64120,64969.95,63900,64654.35,64298.19422,2353,273,151293651,1324,56.27,1069.95,534.35
18-Dec-19,64654,64964.65,63888.95,64136.1,64147.97596,208,164,13342779,55,26.44,1075.7,-517.9
19-Dec-19,64300,64357,63820,64054.85,64037.28767,292,129,18698888,235,80.48,537,-245.15
20-Dec-19,63865.45,64256.55,63500,63794.9,63839.50633,158,120,10086642,101,63.92,756.55,-70.55
23-Dec-19,63500,63743.7,63414.65,63634.25,63613.17105,228,142,14503803,179,78.51,329.05,134.25
24-Dec-19,63550,63786.2,63473.65,63598.7,63628.94444,36,35,2290642,13,36.11,312.55,48.7
26-Dec-19,63602.05,63665.7,62982.2,63116.9,63287.42754,138,114,8733665,44,31.88,683.5,-485.15
27-Dec-19,63405,66460,63285.65,65536.25,65264.81465,901,567,58803598,432,47.95,3174.35,2131.25
30-Dec-19,66000,66906.8,65590,66221.95,66209.52512,617,462,40851277,214,34.68,1316.8,221.95
31-Dec-19,66111,66572,65880,66327.75,66280.47689,411,282,27241276,182,44.28,692,216.75
01-Jan-20,66327.75,66983.35,66179.7,66683.05,66616.68222,343,214,22849522,119,34.69,803.65,355.3
02-Jan-20,66683.05,67672.9,66473.5,67311.65,67273.91847,417,249,28053224,219,52.52,1199.4,628.6
03-Jan-20,67333,67336.4,66257.7,66592.2,66643.14341,258,208,17193931,68,26.36,1078.7,-740.8
06-Jan-20,65999,65999,65030.3,65458.95,65372.73639,349,287,22815085,182,52.15,968.7,-540.05
07-Jan-20,66000,66528.1,65090,65381.75,65794.00769,390,291,25659663,92,23.59,1438.1,-618.25
08-Jan-20,65400,65400,64285.35,64907.45,64796.87986,283,247,18337517,103,36.4,1114.65,-492.55
09-Jan-20,65705,67101,65599,66888.85,66422.75498,653,466,43374059,275,42.11,1502,1183.85
10-Jan-20,66666.05,68073,66630.55,67548.2,67374.28903,474,371,31935413,96,20.25,1442.45,882.15
13-Jan-20,67555,67961.85,66756.55,66978.75,67129.89258,391,271,26247788,89,22.76,1205.3,-576.25
14-Jan-20,67111,67555,66414.2,66691.6,67039.19388,98,94,6569841,38,38.78,1140.8,-419.4
15-Jan-20,66700,66951.8,65888,66221.1,66164.2437,238,201,15747090,36,15.13,1063.8,-478.9
16-Jan-20,66670,67152.7,65950,67052.25,66052.76725,1826,274,120612353,1615,88.44,1202.7,382.25
17-Jan-20,67301.05,69980,67300,69380.5,69080.3277,1953,1177,134913880,590,30.21,2680,2079.45
20-Jan-20,69555,70295,68350,68497.35,69087.6926,797,529,55062891,224,28.11,1945,-1057.65
21-Jan-20,68485.4,68559.9,67650,67964.4,68028.5566,212,188,14422054,69,32.55,909.9,-521
22-Jan-20,68506.2,68794.5,67505.55,67769.95,68037.43094,181,159,12314775,56,30.94,1288.95,-736.25
23-Jan-20,68500,69999,68241.45,69870.1,69275.15718,738,550,51125066,156,21.14,1757.55,1370.1
24-Jan-20,69719.95,70877.05,69501.5,70516.25,70448.5231,736,470,51850113,280,38.04,1375.55,796.3
27-Jan-20,70508.55,70621.4,69641.2,70246.9,70244.58178,538,403,37791585,250,46.47,980.2,-261.65
28-Jan-20,70399,70964.55,69372.4,69833.55,70041.99379,483,337,33830283,231,47.83,1592.15,-565.45
29-Jan-20,70190,70517.7,70032.45,70276.45,70258.80995,221,167,15527197,82,37.1,485.25,86.45
30-Jan-20,70399,70500,69561.6,69853.55,69880.08936,235,191,16421821,62,26.38,938.4,-545.45
31-Jan-20,69853.55,70463.6,69387,69641.75,69945.05854,205,185,14338737,63,30.73,1076.6,-211.8
01-Feb-20,69998,70268.25,68362.45,68656.25,69456.97059,136,129,9446148,38,27.94,1905.8,-1341.75
03-Feb-20,68908.2,69799.9,68100,69462.75,69160.94608,204,176,14108833,54,26.47,1699.9,554.55
04-Feb-20,69899,71947.2,69899,71719.05,71286.90994,533,435,37995923,186,34.9,2048.2,1820.05
05-Feb-20,71600,73500,71600,72339.35,72564.27634,655,501,47529601,197,30.08,1900,739.35
06-Feb-20,72330,72894.6,71365.3,71646.9,71892.6388,299,252,21495899,37,12.37,1529.3,-683.1
07-Feb-20,71988,71988,70446.1,70826.95,71116.58757,177,157,12587636,57,32.2,1541.9,-1161.05
10-Feb-20,71271,73500,69701,73363.25,72091.47748,1621,1228,116860285,397,24.49,3799,2092.25
11-Feb-20,73500,73500,71204.3,71397.25,71995.20148,943,691,67891475,423,44.86,2295.7,-2102.75
12-Feb-20,71698.9,72017.35,71500,71629.25,71744.64398,382,289,27406454,211,55.24,517.35,-69.65
13-Feb-20,71666.05,71867.05,70900.75,71539.75,71398.71277,94,85,6711479,27,28.72,966.3,-126.3
14-Feb-20,72199,72421.1,71188.25,71730.15,71843.25676,296,290,21265604,43,14.53,1232.85,-468.85
17-Feb-20,71906,72299.95,71135.5,71268.25,71555.67769,121,116,8658237,18,14.88,1164.45,-637.75
18-Feb-20,71307.55,71307.55,69550.1,69700.95,70023.07256,317,272,22197314,127,40.06,1757.45,-1606.6
19-Feb-20,70417.5,70417.5,69531.2,69955.7,69873.59717,283,239,19774228,61,21.55,886.3,-461.8
20-Feb-20,69845,71153.25,69845,70747.2,70814.39785,372,289,26342956,187,50.27,1308.25,902.2
24-Feb-20,70799,70799,68508.5,68881.75,69718.2723,426,311,29699984,187,43.9,2290.5,-1917.25
25-Feb-20,69306.9,69730.5,68501.05,69103.8,68997.53631,179,164,12350559,48,26.82,1229.45,-203.1
26-Feb-20,69300,69380.9,68000,68148.5,68569.42012,169,155,11588232,41,24.26,1380.9,-1151.5
27-Feb-20,68419.55,68419.55,66800,67465.5,67335.22045,313,263,21075924,92,29.39,1619.55,-954.05
